id,AuthorID,Author,DateTime,Content,Attachments,Reactions,Attachment_type,ReactionsCount,Channel_name,Content_Length,dt,created_at,created_by,Dimension
77941,907864647883960370,atharv_terse#1554,2022-06-07 17:31:00,Screenshot of how the interface is now looking,https://cdn.discordapp.com/attachments/894962526947774494/983702196124266536/Screenshot_2022-06-07-17-30-25-80_40deb401b9ffe8e1df2f1cc5ba480b12.jpg,null,image,0,finance,46.0,2022-06-07,2022-07-14 13:43:46.087746,Utkarsh,Career_Passion
77942,751843249907433606,rupz#8120,2022-06-07 17:33:00,This is why Visual Heirarchy matters! Found this on linkedin✨,https://cdn.discordapp.com/attachments/894962555536179220/983702619119833108/IMG_3226.png,"🤩 (3),🔥 (2),💯 (2)",image,7,design,61.0,2022-06-07,2022-07-14 13:43:46.092000,Utkarsh,Career_Passion
77943,805142835984465990,atharva756#2660,2022-06-07 17:54:00,then u should have to watch THE BIG SHORT(2015)...,null,👍 (1),null,1,finance,50.0,2022-06-07,2022-07-14 13:43:46.096562,Utkarsh,Career_Passion
77944,907864647883960370,atharv_terse#1554,2022-06-07 18:15:00,Day 17 done,null,null,null,0,self-mirror-talk,11.0,2022-06-07,2022-07-14 13:43:46.101130,Utkarsh,Growth_Streaks
77945,907864647883960370,atharv_terse#1554,2022-06-07 18:15:00,Day 17 done,null,null,null,0,meditation,11.0,2022-06-07,2022-07-14 13:43:46.105735,Utkarsh,Growth_Streaks
77946,941399072768655404,ECHRA 02#1426,2022-06-07 18:20:00,"@everyone  i want the image of Explorin logo, i have to apply it in my html form and table, so anyone can give me",null,null,null,0,software-development,113.0,2022-06-07,2022-07-14 13:43:46.110279,Utkarsh,Career_Passion
77947,756950949053857903,Keshav Bidawatka#6333,2022-06-07 18:58:00,"Checking the glitch.
Would get back to you asap
Thanks for reporting",null,null,null,0,finance,68.0,2022-06-07,2022-07-14 13:43:46.114730,Utkarsh,Career_Passion
77948,816948254444093482,sparkling#3483,2022-06-07 19:04:00,"Greetings to all! Here's some crucial practical learnings, I absorbed from Chapter02 **BASE**
Project: Ruhrtriennale (Music, dance, theater, performance, and fine arts in the former industrial buildings of the Ruhr Area—that’s the Ruhrtriennale)
RULES OF CLIENT ACQUISITION: Don’t accept a job if you don’t have access to a decision maker. 
PROJECT DELIVERABLES: Task was to create the Ruhrtriennale global concept and identity, including poster templates and digital and print guidelines.
HOW WE PRICE: Generally, they price their work by gathering the designers, writers and strategists to evaluate how much time each phase would take. Budget (decided by scope of work and expectations) serves the framework. 
NEGOTIATING: Successful negotiation was addressing the needs of the client while retaining our excitement for the task.
THE CONTRACT: A good contract is not only linked to money. It’s an agreement between two people or two companies that also covers the deliverables, the time frame, and the methodology, including the people assigned to the project. It’s key to get a signed contract before starting.
UNDERSTANDING THE CLIENT: You can provide tools and ideas to help them, but it’s their brand, not yours. 
CONDUCTING RESEARCH: Its crucial that everyone learns from everyone else. So, its better to have an open discussion between researchers, strategy makers and designers. During research, they visited various venues around the Ruhr region. It was a culturally diverse region with people from different countries. So, they needed to embrace a whole region through opera, theatre and contemporary dance. It was quite ambitious.
THE ROLE OF STRATEGIST: It is vital to frame and give voice to your creative work. Words are extremely important in our design process at Base. 
THE IDEA: The idea for this project was that it wasn’t necessarily formed by thinking of music, it could be something crazy or something of interest. Content was the driving force.",null,null,null,0,writing,1968.0,2022-06-07,2022-07-14 13:43:46.118966,Utkarsh,Growth_Streaks
77949,816948254444093482,sparkling#3483,2022-06-07 19:06:00,"WHEN TO STOP EXPERIMENTING: You decide when the work is finished. At some point, leader summarize things: “This is probably the way to go, do you agree? Is this what we want to proceed with?” Everyone needs to be in agreement, and if someone in the room doesn’t like the direction for a specific reason, we need to do more research.
HONESTY: When you can say to the person working next to you that you don’t like or understand what they created or that it needs more work, you’ve reached a level of honesty that’s key. Let the team members be their own team leaders. They commit to what they create and they’re in charge of what they produce. Team spirit: Our team wants to help those who aren’t doing so well.
PRESENTING IDEAS: in. In that initial presentation, they communicate the strategy, integrated with words and design. 
TRADEMARKING AND GUIDELINES: Trademarking a logo is a work of lawyer. Guidelines are designed by them using a toolbox. It includes the basic tools used to identify a brand: not only the graphics, but the wording, tone of voice, social media communication, and every dimension, but in a very simple way, creating a simple tool that’s easy to use. Nobody wants to read a 100-page manual.
MEASURING SUCCESS: Success of any project is not solely based on external communication instead, it’s also internal, helping the client to be more unified behind a vision and direction. 
ADVICE FOR WORKING WITH CLIENTS: First, it comes down to the quality of how you listen. Second, dare to challenge the various processes if they don’t suit you. One should build relationships in order to understand their clients. The key to any good job is a good human relationship. Third, be demanding of yourself and the client. Fourth, think about how to prompt, “Oh, I didn’t expect that, wow.”",null,null,null,0,writing,1800.0,2022-06-07,2022-07-14 13:43:46.123210,Utkarsh,Growth_Streaks
77950,801518661751930941,Damini#6095,2022-06-07 19:08:00,nan,https://cdn.discordapp.com/attachments/894962480084815873/983726578196443176/Explorin.jpg,null,image,0,software-development,nan,2022-06-07,2022-07-14 13:43:46.127453,Utkarsh,Career_Passion
77951,790253032260239380,Tarun_17#4341,2022-06-07 19:37:00,Got it sir ✨,null,null,null,0,finance,12.0,2022-06-07,2022-07-14 13:43:46.132073,Utkarsh,Career_Passion
77952,921791455050207242,Sarthak Shah#0321,2022-06-07 19:39:00,Hello everyone! I am Sarthak Shah. And I am gonna explore Finance industry first because the market has always fascinated me to trade and to know the secrets of trading.,null,null,null,0,finance,169.0,2022-06-07,2022-07-14 13:43:46.136337,Utkarsh,Career_Passion
77953,756950949053857903,Keshav Bidawatka#6333,2022-06-07 19:55:00,"The glitch has been resolved Atharv
Happy exploring :)",null,null,null,0,finance,54.0,2022-06-07,2022-07-14 13:43:46.141109,Utkarsh,Career_Passion
77954,930506610642653234,nirmal kumawat#6346,2022-06-07 20:07:00,"Hello everyone , I started reading the resources shared but there are many terms I do not know and I searched them on google and while understanding that thing I encounter some more words that are unknown to me and this chain goes on and as a result I endup being opening so many tabs 🥲 . Can someone help with how to read this investopedia articles.",null,null,null,0,finance,350.0,2022-06-07,2022-07-14 13:43:46.145648,Utkarsh,Career_Passion
77955,831833859380871218,Priyanshi#7806,2022-06-07 20:15:00,In points form some explanation is given in investopedia reading that point is enough to get an idea of that term whenever you encounter a new term just adapt this method.....hope it helps,null,👍 (2),null,2,finance,188.0,2022-06-07,2022-07-14 13:43:46.149832,Utkarsh,Career_Passion
77956,831833859380871218,Priyanshi#7806,2022-06-07 20:22:00,"Summary of today's learning
Put call parity
* Relationship between short put and long call option with same strike price, expiration date and underlying
* Can be applied for American option when exercised at expiration
* Combining the graph of long call and short put ended up getting a resultant graph of future
* When put call parity doesn't hold it means there is a opportunity of arbitrage means one can make riskless profit 
* Whenever equality doesn't hold between the LHS and RHS of equation one can less the bigger side and buy the lower side of the equation. Which is also clear from common sense that selling costlier and buying cheaper will result in a profit.
* The profit what we are making from these two respective portfolio representing both sides of equation will always remain same with time and change in strike price.",null,🔥 (3),null,3,finance,837.0,2022-06-07,2022-07-14 13:43:46.154925,Utkarsh,Career_Passion
77957,751843249907433606,rupz#8120,2022-06-07 20:28:00,"Great work Eshu🤩  But i think, it would be better if controls were traditional. For eg. Upper key for jump and enter for restarting. Also i didn't understand what does left key and shift do?",null,null,null,0,game-development,190.0,2022-06-07,2022-07-14 13:43:46.160184,Utkarsh,Career_Passion
77958,811143997631758358,Explorin#4311,2022-06-07 20:33:00,"My Dream Rishikesh Routine

Career
Businees Model Ideation
Marketing Updates 
PM & Community Updates
Growth Strategy Planning 
Branding Planning 

Personality 
Meditation 
Yoga
Pushups

People 
Mom
Doda
Akshit",null,❤️ (3),null,3,day-planning,209.0,2022-06-07,2022-07-14 13:43:46.164844,Utkarsh,Growth_Streaks
77959,907864647883960370,atharv_terse#1554,2022-06-07 20:38:00,"Day 1 done
Feeling great after working out in gym after a long time",null,null,null,0,physical-fitness,67.0,2022-06-07,2022-07-14 13:43:46.169452,Utkarsh,Growth_Streaks
77960,941399072768655404,ECHRA 02#1426,2022-06-07 21:12:00,Thanks,null,null,null,0,software-development,6.0,2022-06-07,2022-07-14 13:43:46.173882,Utkarsh,Career_Passion
77961,822454982086361088,KM#6769,2022-06-07 22:48:00,"Hello everyone 
I am starting my fitness streak here. 
I have been physically active but never consistent for a longer duration
Even though I again started to exercise on 3rd june with thought of keeping it consistent but failed
I first thought of getting some consistency then posting it here 
But now I realized it's better to post simultaneously 
With that   .. 

Day 1 : done 
Simple workout",null,🔥 (1),null,1,physical-fitness,395.0,2022-06-07,2022-07-14 13:43:46.178691,Utkarsh,Growth_Streaks
77962,756950949053857903,Keshav Bidawatka#6333,2022-06-07 22:51:00,"Hi @Mohit 
Was in a mood to hear your music again. Have you cooked something up recently?",null,null,null,0,art--music,89.0,2022-06-07,2022-07-14 13:43:46.183044,Utkarsh,Growth_Streaks
77963,822454982086361088,KM#6769,2022-06-07 23:14:00,"hey everyone today i started reading and think of developing it into a habit 
I started the book The  Miracle Morning 

i wrote down some of highlights and gave a thought upon them 

->We have the responsibility for making our life  

 ~everything happens for a reason~  —> it is our responsibility to choose the most empowering reasons for any tragedy and  use that as a fuel for our advantage

-->there is no point in dwelling on or feeling bad about the aspects of our lives that we can’t change. focusing on what we can learn from our challenges and how we use them to add value to the lives of others, we can turn any adversity into an advantage
       these two lines really  hit me and from my some past experiences i observed a reverse correlation between these two lines if we follow one other get automatically discarded

self improvement begins with accepting total responsibility for every aspect of your life and refusing to blame anyone else

responsibility is not the same as blame. While blame determines who is at fault for something, responsibility determines who is committed to improving things.",null,🔥 (2),null,2,reading,1115.0,2022-06-07,2022-07-14 13:43:46.187755,Utkarsh,Growth_Streaks
77964,726164311487152229,Mohit#0722,2022-06-07 23:36:00,Nope. Will do it in a few days and share😃,null,"👍 (1),🔥 (1)",null,2,art--music,41.0,2022-06-07,2022-07-14 13:43:46.192737,Utkarsh,Growth_Streaks
77965,751843249907433606,rupz#8120,2022-06-07 23:39:00,Hey @Mohit @sizzle @Sumit Singla How is your design exploration going?,null,null,null,0,design,70.0,2022-06-07,2022-07-14 13:43:46.197314,Utkarsh,Career_Passion
77966,751843249907433606,rupz#8120,2022-06-07 23:40:00,Hello @dasari sravani  Would love to hear out your experience with it. Did you enjoy it?,null,null,null,0,data-and-analytics,88.0,2022-06-07,2022-07-14 13:43:46.201885,Utkarsh,Career_Passion
77967,726164311487152229,Mohit#0722,2022-06-07 23:40:00,Great! Working on goal 4 🤩,null,null,null,0,design,26.0,2022-06-07,2022-07-14 13:43:46.206667,Utkarsh,Career_Passion
77968,756950949053857903,Keshav Bidawatka#6333,2022-06-07 23:52:00,"cool, looking forward to it",null,null,null,0,art--music,27.0,2022-06-07,2022-07-14 13:43:46.210905,Utkarsh,Growth_Streaks
77969,756950949053857903,Keshav Bidawatka#6333,2022-06-08 00:00:00,"The experience sound gratifying😍 😍 

It actually has inspired me to add a break free of any productive work in my bucket list😬 

Looking forward to learn more and more from your conversations of this phase💪",null,🧙‍♂️ (1),null,1,life-updates,206.0,2022-06-08,2022-07-14 13:43:46.215187,Utkarsh,Dreamers_Diaries
77970,778598667832918027,Ananya Sudi#5687,2022-06-08 00:05:00,"Starting to meditate 
Day1 done
(Goal 7 day streak)",null,"🤩 (2),🔥 (1)",null,3,meditation,51.0,2022-06-08,2022-07-14 13:43:46.219669,Utkarsh,Growth_Streaks
77971,751843249907433606,rupz#8120,2022-06-08 00:16:00,Superb! Excited to see your work!🔥,null,❤️ (1),null,1,design,34.0,2022-06-08,2022-07-14 13:43:46.224994,Utkarsh,Career_Passion
77972,751843249907433606,rupz#8120,2022-06-08 00:18:00,Hey! All the best for your fitness streak. Wishing you a consistent experience ✨,null,🤘 (1),null,1,physical-fitness,80.0,2022-06-08,2022-07-14 13:43:46.229625,Utkarsh,Growth_Streaks
77973,751843249907433606,rupz#8120,2022-06-08 00:27:00,Thanks for sharing them here @sparkling This seems to be a great book🤩 Got to know more about trademarking here. Also i completely align with HONESTY section that team members need to have good level of honesty to build a great product!,null,❤️ (1),null,1,writing,236.0,2022-06-08,2022-07-14 13:43:46.233845,Utkarsh,Growth_Streaks
77974,751843249907433606,rupz#8120,2022-06-08 00:30:00,"This is nice🤩 Quite linked to its literal meaning.. even imagining that one is ""herding cats"" seems extremely difficult😄",null,"😅 (2),😂 (5)",null,7,communication,120.0,2022-06-08,2022-07-14 13:43:46.238493,Utkarsh,Growth_Streaks
77975,751843249907433606,rupz#8120,2022-06-08 00:33:00,Any example on how to do this?🧐,null,null,null,0,writing,31.0,2022-06-08,2022-07-14 13:43:46.243247,Utkarsh,Growth_Streaks
77976,751843249907433606,rupz#8120,2022-06-08 00:34:00,Hope you are having wonderful experience reading the book! Feel free to share your learnings in the writing channel:),null,null,null,0,podcasts,117.0,2022-06-08,2022-07-14 13:43:46.248140,Utkarsh,Growth_Streaks
77977,907864647883960370,atharv_terse#1554,2022-06-08 00:35:00,Thanks a lot sir,null,null,null,0,finance,16.0,2022-06-08,2022-07-14 13:43:46.252643,Utkarsh,Career_Passion
77978,772027363969728553,Udit04#3489,2022-06-08 00:51:00,"Hi everyone. I am Udit , a second year undergrad at Thapar institute of engineering and technology, Patiala. I am from Haryana, here to learn, explore different new things related to technology and want to find my passion and become financially  independent. I have thirst interest in learning new things and want to live my dream college life to fullest.",null,🥳 (3),null,3,intros,355.0,2022-06-08,2022-07-14 13:43:46.257459,Utkarsh,Institute_of_Dreamers
77979,907864647883960370,atharv_terse#1554,2022-06-08 00:53:00,Completed 6/8 tasks today,null,❤️‍🔥 (1),null,1,day-planning,25.0,2022-06-08,2022-07-14 13:43:46.262013,Utkarsh,Growth_Streaks
77980,760346075994390538,argus#2468,2022-06-08 00:55:00,"Day 135 done 
Day 136 skipped 
Day 137 done 
Meditated for about 30 min today, felt fresh and positive.",null,null,null,0,meditation,103.0,2022-06-08,2022-07-14 13:43:46.266873,Utkarsh,Growth_Streaks
77981,780076718760263702,Yogesh DM#4474,2022-06-08 00:57:00,"Day 6 : Rest
Day 7 : Rest
Day 8 : Done ( Hit the gym )",null,null,null,0,physical-fitness,54.0,2022-06-08,2022-07-14 13:43:46.272039,Utkarsh,Growth_Streaks
77982,941399072768655404,ECHRA 02#1426,2022-06-08 00:57:00,My first site/document,https://cdn.discordapp.com/attachments/894962480084815873/983814398512595034/ECHRA02_goal3.html,null,null,0,software-development,22.0,2022-06-08,2022-07-14 13:43:46.276722,Utkarsh,Career_Passion
77983,907864647883960370,atharv_terse#1554,2022-06-08 00:57:00,"Tomorrow's tasks
✓1) Wake up early and have breakfast in mess
✓2) Attend ED practical
✓3) Watch Wall Street movie
×4) Work on Zomato IPO report project
×5) Workout at gym
✓6) Meditate for 10 min
✓7) Do self mirror talk for 5 min
✓8) Read min 10 pages of book
✓9) Call parents",null,null,null,0,day-planning,275.0,2022-06-08,2022-07-14 13:43:46.281129,Utkarsh,Growth_Streaks
77984,780076718760263702,Yogesh DM#4474,2022-06-08 01:01:00,"6/16 goals completed . I spent good amount of time in learning finance but wasn't able to complete goal 10 . Will be doing it tomorrow. Also , evening didn't go as per plan . Just spent some time with my friends .🙂",https://cdn.discordapp.com/attachments/969722928876888104/983815358685274213/IMG20220608005824.jpg,null,image,0,day-planning,214.0,2022-06-08,2022-07-14 13:43:46.285860,Utkarsh,Growth_Streaks
77985,907864647883960370,atharv_terse#1554,2022-06-08 01:07:00,I am happy to tell that I've completed the 5/16 goals in exploring finance and am currently on the finance task of making a one pager report for IPO process of Zomato. But I'm a bit confused about what all details shall be included in the report. Could you help me with that?,null,😍 (1),null,1,finance,275.0,2022-06-08,2022-07-14 13:43:46.290897,Utkarsh,Career_Passion
77986,941399072768655404,ECHRA 02#1426,2022-06-08 01:15:00,"I have found my passion, I will work on software development, 🥳🥳🥳🥳🥳🥳🥳🥳🥳             It was fun and very interesting for me when i was working on it.",null,"🤩 (2),❤️‍🔥 (2)",null,4,software-development,148.0,2022-06-08,2022-07-14 13:43:46.295482,Utkarsh,Career_Passion
77987,816363194699743262,Prashant Jindal#5435,2022-06-08 01:20:00,"Hey Atharv!!
Take advice from other community members. Yogesh can help you with this. I personally checked his work. It was good. Take hints from him!!",null,null,null,0,finance,151.0,2022-06-08,2022-07-14 13:43:46.300241,Utkarsh,Career_Passion
77988,907864647883960370,atharv_terse#1554,2022-06-08 01:22:00,Sure sir!!! Excited to complete this project as soon as possible,null,null,null,0,finance,64.0,2022-06-08,2022-07-14 13:43:46.304904,Utkarsh,Career_Passion
77989,907864647883960370,atharv_terse#1554,2022-06-08 01:23:00,@Yogesh DM can you please tell me which details are to be included in the report?,null,null,null,0,finance,81.0,2022-06-08,2022-07-14 13:43:46.309356,Utkarsh,Career_Passion
77990,917642917106028615,Ishant#1670,2022-06-08 01:29:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/983822558174523392/Screenshot_20220608_012854.jpg,null,image,0,day-planning,nan,2022-06-08,2022-07-14 13:43:46.314009,Utkarsh,Growth_Streaks
77991,839754404106207232,Mridul07#8201,2022-06-08 01:44:00,Day 137 done,null,null,null,0,physical-fitness,12.0,2022-06-08,2022-07-14 13:43:46.318625,Utkarsh,Growth_Streaks
77992,839754404106207232,Mridul07#8201,2022-06-08 01:44:00,Day 40 done,null,null,null,0,meditation,11.0,2022-06-08,2022-07-14 13:43:46.323295,Utkarsh,Growth_Streaks
77993,747721896258437241,Divyansh#4279,2022-06-08 01:46:00,"Hi Udit,
Congratulations on taking your first step toward your dream life.",null,null,null,0,daily-experiences,74.0,2022-06-08,2022-07-14 13:43:46.328022,Utkarsh,Dreamers_Diaries
77994,747721896258437241,Divyansh#4279,2022-06-08 01:48:00,"Congratulations for crushing the first milestone of unawareness in your journey of exploration, Ananya. Best of luck with your journey of finding your passion.",null,"🇹 (1),🇭 (1),🇦 (1),🇳 (1),🇰 (1),🇸 (1)",null,6,daily-experiences,159.0,2022-06-08,2022-07-14 13:43:46.332634,Utkarsh,Dreamers_Diaries
77995,726164311487152229,Mohit#0722,2022-06-08 02:11:00,7/8 goals achieved,null,null,null,0,day-planning,18.0,2022-06-08,2022-07-14 13:43:46.336982,Utkarsh,Growth_Streaks
77996,726164311487152229,Mohit#0722,2022-06-08 03:05:00,"Hey Everyone!
I have completed goal 4 of graphic design",null,null,null,0,design,55.0,2022-06-08,2022-07-14 13:43:46.341713,Utkarsh,Career_Passion
77997,726164311487152229,Mohit#0722,2022-06-08 03:06:00,Individual level,"https://cdn.discordapp.com/attachments/894962555536179220/983847035868434482/IL_post_-_1.png,https://cdn.discordapp.com/attachments/894962555536179220/983847036212351006/IL_post_-_2.png,https://cdn.discordapp.com/attachments/894962555536179220/983847036573069332/IL_post_-_3.png",🔥 (1),image,1,design,16.0,2022-06-08,2022-07-14 13:43:46.346802,Utkarsh,Career_Passion
77998,726164311487152229,Mohit#0722,2022-06-08 03:07:00,Collective level,"https://cdn.discordapp.com/attachments/894962555536179220/983847161630453780/CL_post_1.png,https://cdn.discordapp.com/attachments/894962555536179220/983847161919844382/CL_post_2.png,https://cdn.discordapp.com/attachments/894962555536179220/983847162154729513/CL_post_3.png,https://cdn.discordapp.com/attachments/894962555536179220/983847162427371611/CL_post_4.png,https://cdn.discordapp.com/attachments/894962555536179220/983847162741927988/CL_post_5.png",🤩 (2),image,2,design,16.0,2022-06-08,2022-07-14 13:43:46.352229,Utkarsh,Career_Passion
77999,627117453515816970,vedant11#6910,2022-06-08 03:10:00,"word: veritable

meaning: something that is true indeed, usually used to emphasis metaphors

usage: He had giant eyebrows, like veritable rugs over eyelids.",null,👍 (3),null,3,communication,156.0,2022-06-08,2022-07-14 13:43:46.357235,Utkarsh,Growth_Streaks
78000,627117453515816970,vedant11#6910,2022-06-08 03:14:00,Welcome Rishab. Having the feeling of defeating who you were yesterday is the best. 🤝,null,null,null,0,intros,85.0,2022-06-08,2022-07-14 13:43:46.361765,Utkarsh,Institute_of_Dreamers
78001,811143997631758358,Explorin#4311,2022-06-08 03:24:00,9/11 achieved 😍,null,null,null,0,day-planning,15.0,2022-06-08,2022-07-14 13:43:46.366339,Utkarsh,Growth_Streaks
78002,811143997631758358,Explorin#4311,2022-06-08 03:27:00,"Day 155 and 156 done

Explored manta meditation 🧘‍♀️ and calmed my racing mind",null,null,null,0,meditation,78.0,2022-06-08,2022-07-14 13:43:46.370629,Utkarsh,Growth_Streaks
78003,811143997631758358,Explorin#4311,2022-06-08 03:28:00,"Day 155 skipped 
Day 156 done, special thanks to @Keshav Bidawatka for motivating me to do pushups 🔥",null,❤️ (1),null,1,physical-fitness,100.0,2022-06-08,2022-07-14 13:43:46.374950,Utkarsh,Growth_Streaks
78004,816218472488632361,Mohith Suresh#9077,2022-06-08 07:41:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/983916073717993502/Adobe_Express_20220608_0740530.9908690907037042.png,null,image,0,day-planning,nan,2022-06-08,2022-07-14 13:43:46.380244,Utkarsh,Growth_Streaks
78005,868781513385312256,jai2201#7481,2022-06-08 07:53:00,"Hey @ECHRA 02 , congrats on completing the first task on your end and I'm glad that you found software industry fascinating!

But yeah, would just like to raise a point of view of mine -- It's too early to say that ""I've found my passion into something"", software if too broad buddy, and what you've done is just the first step towards it, so yeah hold on patience for now and maintain the enthusiasm you have right now to explore software, there's a lot more to go ahead :)) and Explorin is with you during the whole journey!
All the best!",null,null,null,0,software-development,540.0,2022-06-08,2022-07-14 13:43:46.384938,Utkarsh,Career_Passion
78006,868781513385312256,jai2201#7481,2022-06-08 08:01:00,"And Here's some insights I would like to share for your submission - 

1.) There's no attribute `border` in `<table>`, it's a CSS property so please use it inside `style` attribute of element.
similarly, goes with `bgcolor` in `<td>`.

2.) There are no input validations in your `<form>` input boxes, I am easily able to type down `text` in your `year` input box, which is wrong logically, so please use validations for specific datatypes in your input boxes.

3.) Major thing - you were asked to make 2 different HTML files and then connect them with a button - `Back` and `Add your details`.
which you've not folllowed at all -- you've kept everything in just 1 single file and disrupted the whole UI.
the sample output has 2 different images combined in 1 which i think might have confused you, but i would really appreciate you to read the instructions properly before submission for the tasks.",null,🥳 (1),null,1,software-development,898.0,2022-06-08,2022-07-14 13:43:46.389674,Utkarsh,Career_Passion
78007,917642917106028615,Ishant#1670,2022-06-08 08:46:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/983932584457289768/Screenshot_20220608_084615.jpg,null,image,0,day-planning,nan,2022-06-08,2022-07-14 13:43:46.393893,Utkarsh,Growth_Streaks
78008,831833859380871218,Priyanshi#7806,2022-06-08 08:58:00,"4/8 done .
Much time was consumed in hospital
8 Jun
1- mental maths
2- quant aptitude
3- teach my brother
4- visit hospital.
5- text shanu
6- read jc hull",null,🔥 (2),null,2,day-planning,154.0,2022-06-08,2022-07-14 13:43:46.398488,Utkarsh,Growth_Streaks
78009,780076718760263702,Yogesh DM#4474,2022-06-08 09:54:00,Day Planning : June 8 2022,https://cdn.discordapp.com/attachments/969722928876888104/983949644453281822/IMG20220608095351.jpg,🔥 (1),image,1,day-planning,26.0,2022-06-08,2022-07-14 13:43:46.403037,Utkarsh,Growth_Streaks
78010,707254616768774225,radhajayaraman#0544,2022-06-08 11:42:00,nan,https://cdn.discordapp.com/attachments/917775672510910464/983976747345256488/IMG_20220607_225255.jpg,"❤️‍🔥 (9),👍 (1),💯 (1)",image,11,art--music,nan,2022-06-08,2022-07-14 13:43:46.407832,Utkarsh,Growth_Streaks
78011,707254616768774225,radhajayaraman#0544,2022-06-08 11:43:00,"Tried a different color palette this time. Also I'm obsessed w perspective these days so trying my hands on that. 

Would definitely finish this sketchbook(3 pages left) before i leave for bglr. :)",null,null,null,0,art--music,197.0,2022-06-08,2022-07-14 13:43:46.412937,Utkarsh,Growth_Streaks
78012,831833859380871218,Priyanshi#7806,2022-06-08 11:57:00,🔥❣️ it's just woww!!!,null,null,null,0,art--music,21.0,2022-06-08,2022-07-14 13:43:46.417457,Utkarsh,Growth_Streaks
78013,780076718760263702,Yogesh DM#4474,2022-06-08 12:07:00,"Hi guys !! I'm excited to announce that I've completed my task on risk management (goal 10) 🥳🥳 . I enjoyed a lot learning about MBS ,how it works and also about 2008 crash . Feeling really happy as I've accomplished this by taking good amount of efforts 💫💫 . Gonna enjoy exploring further 😊😊",null,null,null,0,finance,291.0,2022-06-08,2022-07-14 13:43:46.421841,Utkarsh,Career_Passion
78014,941399072768655404,ECHRA 02#1426,2022-06-08 12:11:00,I will improve these things,null,"🔥 (2),👍 (2),🥳 (1)",null,5,software-development,27.0,2022-06-08,2022-07-14 13:43:46.426281,Utkarsh,Career_Passion
78015,780076718760263702,Yogesh DM#4474,2022-06-08 12:18:00,"Learnings from Goal 10 :

1) Risk Management :
   -- Definition
   -- Importance
   -- The Risk Management
        Process
           -- Identification 
           -- Analysis 
           -- Prioritization
           -- Treatment 
           -- Monitering
   -- Approaches
           -- Risk Avoidance
           -- Risk Reduction
           -- Risk Sharing
           -- Risk Retaining
   -- Types of Risks 
           -- Business Risk
           -- Non-business Risk
           -- Financial Risk
   -- Limitations of Risk
        Management

2) Mortgage Backed Securities
   -- Origin
   -- Definition
   -- Functioning
   -- Collateral Debt Obligation
           -- Equity tranch
           -- Mezzanine tranch
           -- Senior tranch
   -- Credit Default Swaps
   -- 2008 Financial Crisis",null,null,null,0,finance,796.0,2022-06-08,2022-07-14 13:43:46.430683,Utkarsh,Career_Passion
78016,780076718760263702,Yogesh DM#4474,2022-06-08 12:20:00,I've made you a DM Atharv 🙂,null,null,null,0,finance,27.0,2022-06-08,2022-07-14 13:43:46.435569,Utkarsh,Career_Passion
78017,841045729745436693,satyam_dubey#3256,2022-06-08 12:21:00,"Today's tasks : 
1. Deep customer research
2. Brand personality traits
3. Event Marketing 
4. Content Idea research
5. Onboarding flow 
6. Marketing System and Process iteration II",null,🔥 (2),null,2,day-planning,180.0,2022-06-08,2022-07-14 13:43:46.440226,Utkarsh,Growth_Streaks
78018,780076718760263702,Yogesh DM#4474,2022-06-08 12:30:00,Hey Champ ! It might seem a bit difficult at the beginning especially if you're hearing these terms for the very first time . Just keep your calm and try to learn them at a slower pace . You can reduce your everyday target and focus on quality learning. Eventually you'll pick things up . Feel free to drop your doubts here anytime . The community is there to help you out 💪❤️,null,💙 (3),null,3,finance,376.0,2022-06-08,2022-07-14 13:43:46.445316,Utkarsh,Career_Passion
78019,907864647883960370,atharv_terse#1554,2022-06-08 12:31:00,Thanks a lot Yogesh,null,👍 (1),null,1,finance,19.0,2022-06-08,2022-07-14 13:43:46.450229,Utkarsh,Career_Passion
78020,962087570458685520,rkvishnoi#8338,2022-06-08 12:49:00,"hello everyone my first week of data analyst roadmap is done                   i studied about excel pivot table ,statistics, pythone librarires like panda numpy. I am enjoying this journey. thanks team explorin.",null,🤩 (2),null,2,data-and-analytics,212.0,2022-06-08,2022-07-14 13:43:46.454873,Utkarsh,Career_Passion
78021,751843249907433606,rupz#8120,2022-06-08 14:22:00,"Today's Day Planning(8 June)
CAREER
1. Website Wireframes Finalise
2. Branding Ideation(via doc)
3. Branding calls(1 or 2)
4. Website UI(Home Page)
OTHER
1. Parlour Hair Cut
2. Visit Relatives
3. Visit Market
4. Teach Brother
PERSONALITY
1. Writing
2. Physical Fitness",null,🔥 (2),null,2,day-planning,268.0,2022-06-08,2022-07-14 13:43:46.459905,Utkarsh,Growth_Streaks
78022,930506610642653234,nirmal kumawat#6346,2022-06-08 14:24:00,Thanks @Yogesh DM ❤️,null,❤️ (1),null,1,finance,20.0,2022-06-08,2022-07-14 13:43:46.465036,Utkarsh,Career_Passion
